ppm,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94
9.25,0.00275222386756811,0.0137545102501689,0.871621400069479,0.108431046620438,0.00152554858843251,0.0727759048229362,0.0572077596649534,0.00975062698435888,0.092645326864596,0.264346278504457,0.0446932455036367,0.00904226257633631,0.0173639164134293,0.0534960927270724,0.00196828166700883,0.082553514615383,-0.0184776389695968,0.0147833202874831,0.347923404590991,0.0776560711382452,0.00522542153626996,0.0062278598472566,0.0155585747070771,0.00265506785137108,0.0967396066610904,-0.00851172170498193,0.10637651122901,-0.044808008012754,0.00737081965189322,0.0127102167784583,0.00483906594779477,1,0.10919563523695,0.137031502280956,0.0151357913492981,0.0324739884742423,0.013103281614564,0.0347215185598,0.059680062186829,0.0283778860019604,0.00175032402578997,0.00654117013023736,0.0240347038192514,-0.00832850627568914,0.0566871648431276,0.0071710093196783,0.0084955449523712,-0.0294367374663636,0.0306294347165381,-0.000399509159412449,0.0172313534092434,0.0135701925051084,0.0299728391116793,0.0610263543256315,0.0901123057195596,0.0104473262140457,-0.015242325064963,0.0407569053264266,-0.0039638443220839,0.000360553721636556,0.00645412477300894,0.0520842284209378,0.193252755748153,0.0368790241181349,0.0132029334070246,0.0211165611997755,-0.00383945847258699,0.978067448252671,0.492870362553314,0.00461979228176914,0.027479770330137,0.0698682065708414,0.00848149767999428,0.0154887590610839,0.0328118320266385,0.00314269093798329,-0.0360531220146274,0.00412141520716898,0.454185047047464,0.0415980578542995,0.287929062249012,0.0674714410585647,0.00528573358551744,0.025725464713187,0.0574440484888247,0.0321589310382145,0.182792981548797,0.096335596155209,0.0108764764234566,0.587181513003587,0.0495138980588935,0.0205182440660559,-0.00303428018661643,0.00259781951080984
9.2495,0.00989033514399917,0.0128856142092072,0.942299099225756,0.100789259293213,0.0295132745929453,0.000355242261291132,0.0283142649195751,0.0125205426173032,0.154331241540544,0.152932920476907,0.0360800401277988,0.0101891095726924,0.0456400606727166,0.056997467993231,0.00638215972079654,0.096491780179441,-0.00426845876312011,0.139912296306837,0.28240119902185,0.0850075484844966,0.00202101448509968,0.00264060561138485,0.0154038816818698,0.0064572138543002,0.0938699311714725,-0.0141587279491092,0.102340446509868,-0.0476053600109049,0.00509848118928783,0.0135420256811333,0.00202815008259774,0.857154617317998,0.0644716754259157,0.1568357193045,0.0097462356327466,0.0303283964570534,0.00214431039364018,0.0520485020434357,0.0599387079455977,0.0283922550715118,0.00265429406406766,0.00590662859518154,0.009899452876083,0.0055086304705475,0.0353968510593537,0.00498784417657336,0.00969815128349836,-0.0435313634819866,0.0285953240248689,-0.000879868227816081,0.00290254121459422,-0.0083425398160007,0.0609682057836717,0.114905623519286,0.0587597052150998,0.00871650596908888,-0.0560629225501539,0.0354621924883337,-0.0055237283293846,0.00331841354973731,0.00419714266183609,0.0728301334677224,0.22343450890885,0.0314397927877264,0.00894426597611309,0.0215844187823485,0.104132421891585,1,0.605412564794262,0.00664936392108719,0.0385068943481497,0.0499708034472853,0.0101775830863258,0.00556252647394962,0.0214663351230934,0.00245061046963107,-0.0014392432618671,0.00364127763469634,0.473189571934341,0.0340333199743835,0.197050209714188,0.10167184093398,0.0345571016842296,0.0138112951944072,0.11532944667273,-0.00926556621490003,0.191737951178803,0.0779272119496372,0.0158329899237345,0.703496206421045,0.0747371418196223,0.0182862957430792,0.000518938745075121,-0.0055594654550094
9.249,0.00666983562641145,0.0112851913591426,0.98348834154112,0.0824674774318201,-0.0039182816406318,0.135124404446797,0.00175028143014362,0.0192402833798009,0.0836233718293518,0.176597407107305,0.0566658248410385,0.0129915379538009,0.0212198134991581,0.0629841198748084,0.0218281667008828,0.0554403903120426,0.00411968910497154,0.214251405393865,0.207605308827009,0.0866313021550509,0.00167823320964643,0.00404295129786614,0.0104080465814545,0.00266780590601537,0.102771899664787,-0.023573457788491,0.0833750139212497,0.0399185686092064,0.00574091715683885,0.0108996792067658,0.000285069597397339,0.740656617356557,0.0854691039445893,0.133474826570606,0.206937400873295,0.0145477182686583,-0.00078810001945519,0.0355929341034215,0.0545099431818181,0.0201110523803904,0.0004925742369915,0.00471306820241527,-0.00210595599387985,0.00496640599269887,0.0449531437787678,0.00482363771275898,0.0110445846801088,-0.0456181257674323,0.0306208519710037,0.000361586075064796,-0.0228848476414367,-0.0243236901537889,0.156524319265972,0.0989179495238949,0.0401876928713345,0.0125772365935416,-0.0144110312113056,0.0577102556745245,-0.0043201699229054,0.00361682079455832,0.0236504620066752,0.0541070296406567,0.27373282916465,0.0456906333838159,0.00245239008494864,0.0202293423208104,0.204722594576234,0.994884761889948,0.716388053632781,0.00621571378275113,0.0353416569793035,0.0276996349955397,0.0114141819149295,0.00766285974600993,0.0273523447948574,0.00196778245438893,-0.0110347203733576,0.00241193794774335,0.304530566652151,0.0373116583443014,0.254001606321442,0.101820035968693,-0.0014410519679366,0.0231289632442226,0.0900084989637229,0.00397709549485318,0.17505869769,0.067722966781357,0.0063240637474758,0.802239397253069,0.0717536808398258,0.0148490347572197,0.00065539108500183,-0.000751523831866092
9.2485,0.0036543171480776,0.00707380245163676,1,0.0860341061028789,-0.00927510339507068,0.160820261346856,0.051412943016377,0.017056795865581,0.0428202288667405,0.100510765134854,0.0385257651110615,0.0120043758681822,0.00761145484208936,0.0768483017314086,0.0663570108807226,0.0567052904499022,0.00562472350376035,0.114063723048459,0.264371499566143,0.0601328035569122,0.00172287449203103,0.00829177146901148,0.0151671854524044,0.00720026704188402,0.107191084283789,-0.00560487807558525,0.0613291430537655,0.0699782494028959,0.00725528189557892,0.023417685163092,-0.00123458139505918,0.654000214830856,0.0665320129159518,0.115256190501852,0.230649487967732,0.0357407278694271,0.00969132199656404,-0.00124294930252981,0.0410324020221903,0.0267085080287176,0.000245771153862029,0.00423244188378934,0.0162120128400946,-0.00259774116841277,0.0309264695283601,0.00594161685212829,0.00674225711011921,-0.0129124539540716,0.0290287526743596,-0.00163595972199746,-0.0320372956665657,-0.0365388187675371,0.0986328258735995,0.0629152058422208,0.0244701259539142,0.01111083232703,-0.0139401584690241,0.0452995454339519,-0.00400868094389052,0.00218102886790644,0.0276270778412148,0.0381406021026915,0.317538838168164,0.030191504187763,0.00496351769162327,0.0262832953790371,0.245506984417742,0.959405573649361,0.806108893551069,0.00631990847182546,0.0286015280580176,0.0305260895449713,0.00951110449688358,0.00804168698001166,0.0351817279747734,0.00186322764505337,0.0077271232361831,0.00132938508908327,0.331797269921808,0.0380756116557024,0.258593414082084,0.0920919110628849,0.0389393632351618,0.0564429306599187,0.0690026391518926,0.005608357152406,0.110269377584094,0.0611264629070419,0.00611288111330919,0.900268938955464,0.0587345668823452,0.0159315280114056,0.00461334864958366,0.0106439810184671
9.248,0.0208382664258728,0.00661226084563359,0.972730099695741,0.0954384514397109,0.0307313932377013,0.12048981638851,0.064574052014838,0.016379682986229,0.0862161402028512,0.0942455724042138,0.0311459158981217,0.0113244609275687,0.0170863543724492,0.10079378051005,0.077404537056046,0.126851413825379,-0.0117030266795451,0.134108375435849,0.263454484499487,0.0728345803540323,0.00159313576510076,0.00875007997548721,0.0155987812642896,-9.66785685823394e-05,0.131159009701777,-0.00654818271902525,0.0452122277073389,0.0564478370898056,0.00770606619263095,0.0221395936619034,-0.000535061526991883,0.55293331338038,0.107337953893475,0.148002064364223,0.136016526012806,0.0894016820232632,0.0107196676884174,-0.018036275205188,0.0327781071045095,0.0238762617839199,-0.000940431539060583,0.00385150549925927,-0.010261725079189,0.0184680268813763,0.0510052027839081,0.00865387876295311,0.00804815897935801,0.0585077200407555,0.0274986398732424,-0.00316052038372368,-0.00081261213798999,-0.0222490540950108,0.0407961107433868,0.0506611714698232,0.0407392570792461,0.0145746173098751,-0.0212241528650572,0.0627391757403685,-0.00459557438869031,0.00176249491371013,0.0198367150418912,0.0428387959804083,0.413283994572649,0.0100035704324584,0.00132021449839142,0.027739123814966,0.207076006720568,0.8766110197699,0.910111100678629,0.00418391734580159,0.0307791634550138,0.0343948705365889,0.00602721481006432,0.0498389584648707,0.027777886723484,0.00163683505926534,-0.00282523922133651,0.00234283028040838,0.302981881519907,0.0495784488510372,0.20841615083196,0.0989013473189258,0.0338112447086374,0.0120518419190431,0.0819717595836999,-0.0333238905829254,0.175584699517783,0.0493459232701449,0.00668136193393066,0.968743853907595,0.0627414003697345,0.0145048039213376,0.00864184157757381,0.0321039786313705
9.2475,0.0175161599276205,0.0138486248104044,0.894471332250487,0.0857175721325568,-0.00825130367697814,0.011242372739684,0.026853598402333,0.0130475218373941,0.0765525848582327,0.200261893737702,0.0396213043913216,0.0104340712420435,-0.00205500158979197,0.148306833348082,0.0951370355163211,0.167281520478997,-0.0162891589984111,0.13693695296378,0.360169992900528,0.0507863695937091,0.00701804803202694,0.00801408787249534,0.0154197825802025,0.00512625045236426,0.16517304779195,-0.00342703492791505,0.0296683289670174,0.116916867676953,0.00373864640108522,0.0202274273796583,0.00106186200903021,0.479746071150632,0.0954600519700431,0.165938819374348,0.128835346870044,0.0384000531865064,0.00119274910296506,0.00564731313540717,0.0437572700429492,0.0227488030051883,0.000600238857227767,0.0034090936553701,-0.0403037778488461,0.00989733214758687,0.0660545133322555,0.00797164693955397,0.00635780616694886,0.0481686130051988,0.0249014057106728,-0.00347628273186839,0.00154818765127757,-0.0241193551225521,0.125040513089723,0.0489617926170288,0.0221068544937385,0.0115869097578074,0.0237122211822976,0.0757962456770917,-0.00560507989599052,0.00269365050487936,0.0133665411466801,0.121003458037906,0.517926168037528,0.00925586918226194,-0.00315763455721566,0.034437814321254,0.197953501913663,0.762474188324214,0.98272196794142,0.00818058089095359,0.0300071689482128,0.0692519405721763,0.00543621692834203,0.0104137528671787,0.00941585055438111,0.00148133596669253,0.00348456611279031,0.00350252658167496,0.356201366932353,0.0578989534993193,0.223887135636809,0.119967648270388,0.0652638926416283,0.0243845355346232,0.07536940671269,-0.0617046604747688,0.21944855026256,0.043727747661824,0.0113273798855961,1,0.0440132708305823,0.0122903531579561,0.0118428035455776,0.0348524321632445
9.247,0.00566790244316193,0.00808577163719883,0.802519321822929,0.0879635795667812,-0.0390523036943798,-0.195083725725112,0.0448021678305827,0.00600030832818613,0.0916741373552004,0.0863525871049891,0.0532001150106371,0.00893378552309978,2.34559471250828e-05,0.199940040923875,0.0583786696776843,0.110430045743499,-0.011982109609681,0.198258378993808,0.344861757513607,-0.0272180931366857,0.00538624972771809,0.0136639480078813,0.0144130285600578,0.00941440223249108,0.19674718717839,-0.0356679054790432,0.0252382779084635,0.0719192086812738,0.00598796364200908,0.0150090140247621,0.000301972966302308,0.445762094105095,0.118328672241962,0.154688448887295,0.0689285504493746,0.0262185300579309,0.00720548589216172,-0.0478062620326275,0.0432525612920544,0.0205123599657196,0.000253854599790312,0.00516469381294062,-0.031355787132569,0.0194344668113113,0.0684445604514401,0.00891679557087737,0.00724488225334772,0.0723149672126866,0.0275501363464492,-0.00263473262052858,0.00758437995457323,-0.030441031256416,0.097829411361925,0.0471493176780933,0.00933633137333446,0.00809889200483715,0.046715226629307,0.0186054940574172,-0.0048355399885993,0.00432161044782959,0.0247287252538883,0.0618498761005223,0.60863314365652,0.0173697450820246,0.008849260991308,0.0379940206710721,0.16362886447864,0.6812096282209,1,0.00978929497831657,0.0287680249338055,0.071500170233972,0.00734357693973374,0.0425325479727949,0.0321892073153992,0.00124104082884349,-0.0277669021032684,0.00401480725523363,0.244438554308109,0.0643484609485152,0.198843124051824,0.139225467442304,0.0766881698640008,0.01113494373329,0.0374521001386672,-0.052357929045688,0.224476422482317,0.0403052013799878,0.0188911427720176,0.974046772676341,0.0903373828073419,0.0106590422172368,0.00644097029789435,0.0200697196807876
9.2465,0.0126558120960018,0.00955452916814612,0.682379299015857,0.0875994790162194,0.0153424943589505,-0.123471065169541,0.0896446299099172,0.00662200274271021,0.117426040183516,0.0467140294015512,0.031268342062902,0.0104639599098909,0.0115611757163186,0.277836949238862,0.0601647505645659,0.0373906917156147,-0.0171482198815547,0.181335835764604,0.340040033130867,0.0275727060072664,0.00175575757950184,0.015772254185819,0.0129233415419828,0.0123849818988978,0.242866925946055,0.00229873267479069,0.0233609549558253,0.0766130705086797,0.00517603392982757,0.0179131648947922,-0.000372128301907895,0.410590120779621,0.116777226853291,0.12903105458751,0.0598480546689904,0.0360701215734745,0.00739108745083796,-0.0707062518998884,0.0544190676449534,0.020291692111894,0.0030486630324411,0.00824647218469584,-0.0179862177322291,0.0117777635515626,0.0519168099980716,0.00773308722952697,0.00641851794845483,0.0301715129189853,0.0267729210563834,-0.000839574950696698,0.00924439496428981,-0.0169852272616173,0.145892771551823,0.0314260241438113,0.00933029234916029,0.00873623530405799,0.0672882961963946,0.0437621758762854,-0.00545450058531519,0.00596224271705784,0.0252821227638966,0.0735663309265637,0.709144324420977,0.0440825760170507,0.00736702554372613,0.0437325598990225,0.110962169506329,0.592853221247251,0.993184783549223,0.00638034880748068,0.0274965397996408,0.0480535314514397,0.00993472435534032,0.0235592177297539,0.0442867564292129,0.000878717468623321,-0.0657557201697648,0.00238086628336018,0.257286203828167,0.0721360960683383,0.0978639169904995,0.181405793169967,0.0728181572547959,0.00929564046577323,0.0124174333129557,-0.0381285529674639,0.218802067569196,0.0334754230192414,0.019083490198272,0.933263129739164,0.0769076818962103,0.00799537526040232,0.00385467363959117,0.00908907574092595
9.246,0.0325654790724961,0.00568822698150364,0.5360351488621,0.111342121331103,0.0233501743069775,-0.0883438745089298,0.0757003014513485,0.0101163888522231,0.085723953664153,0.0618416483389285,0.0265168077132681,0.0122656404472682,0.0118100693774792,0.383606700968556,0.0993276534592486,0.0612938527477569,-0.0203126511815723,0.0708478616665478,0.323686597775499,0.0680524909998838,0.00144924734598608,0.0138088831765958,0.0150308920381249,0.0105075886144002,0.32143577567322,0.00451687233150106,0.0156852069106881,0.0771079410422507,0.00327951691117362,0.0374037841229443,-0.00175159571615253,0.371702063263708,0.126597043021649,0.133250979847576,0.0764279140803983,0.028569615395076,0.00139436703980117,-0.0333029351166954,0.0720251543486043,0.0250304059775329,0.000984976485771756,0.00807911393169851,0.00688449886342072,0.0047874642020006,0.0669953387263599,0.00839329277779415,0.00674516443486736,0.0646373801499594,0.0256190186011937,0.000844710368368777,0.0477428268962193,0.00418935698014333,0.085230411065209,0.0489397609119364,0.00581356727170977,0.0113546611733336,0.0369838566221567,0.0268088255281875,-0.00489594388549718,0.00329098577505335,0.0238109532286971,0.05490360922546,0.807235022193238,0.0354490341207968,0.0043997951676759,0.0515801236655298,0.0769893307939125,0.503286082720019,0.968771196459339,0.00486915501629756,0.0238509769114351,-0.00393535293591785,0.00863049624015068,0.0200810402563877,0.0350836768391451,0.000939707774069056,-0.0236010837392136,0.00123509865923089,0.205054999148033,0.0822245218965837,0.049090156819159,0.141028925661352,0.0472338557146718,0.00925158529768902,0.0239819881610926,-0.00174425636749063,0.261904831870422,0.0260832928812818,0.0064713208275163,0.871343672067548,0.0515977815924997,0.00747919725234473,0.00726094389751548,0.00925781876998679
9.2455,0.0277590271175779,-0.00051620410310963,0.394124897103511,0.18056706282421,0.0113488053736434,0.0183332868964365,0.0991792565207425,0.0144349986749949,0.0930100722459526,0.134238627155921,0.0173901120234387,0.0118894194533843,0.0184819832263916,0.498599224144003,0.0845591254362554,0.0892962647884693,-0.0103014599001454,0.11770618373301,0.310710341563461,0.0642637324352573,0.000931687478339515,0.0182583493320577,0.0166741363029548,0.00928865476997688,0.398569466447217,-0.00799519372546722,0.0110437923600181,0.102618961542337,0.00610824952529523,0.0466177523264138,-5.74460356770383e-05,0.345962449891925,0.0801392472900371,0.185707801265563,0.0518542812946683,0.0891569032156684,-0.00479926060861296,0.00191171006856487,0.0488560867036506,0.0284743640403771,0.00137246592569558,0.00360137439189141,0.0260928876544799,0.00356032459423792,0.0661986563532981,0.00789636136423522,0.0100701178321619,0.118641743083314,0.0326821413568654,-0.000303779706909862,0.0286153784983325,0.004320366043233,0.0309862369616325,0.0620515630025982,0.0439359138754633,0.015897340549981,0.0650443841158928,0.0509536825890631,-0.00438365857938356,0.00273513935392661,0.00783910457786351,0.0142780504004961,0.896647611334328,0.0534383809678687,0.000862140671239784,0.058802874814732,0.0506590160553657,0.43317868091296,0.922388642235195,0.00709135705054128,0.0289524890983475,-0.0115074360861784,0.00777576198488209,0.0409836720666864,0.0267473692880311,0.00155884745558063,-0.00406558814777692,0.00162188730896618,0.187951305401465,0.0937444764091737,0.143380414236227,0.184648501471903,0.0174389804557327,0.0780850319812982,0.0423158930621617,0.0250577705347992,0.271972330540724,0.0273287293378459,0.0190560935322179,0.785918185465608,0.0418241614947841,0.0106751938107093,0.0107919106014652,0.0156865166088413
