ppm,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94
7.25,0.0187015726948806,0.0175895553056581,0.0392747823581598,0.125438256134959,0.208342204142427,0.0501740866305576,0.09992583278339,0.0329482200001066,0.0898005092995197,0.0201905494445381,0.0343319909252284,0.0255876920188993,0.0200164252791213,0.0232011229829193,0.0326599491371819,0.0572437676746686,0.0304183871846451,0.0693672692856158,0.0235237027060542,0.0168384797205583,0.0219428152174351,0.0344441577433681,0.0290055752292169,0.0231879608248786,0.0178893685394131,0.145741643721485,0.0252014748344103,0.0806509913358712,0.0509852737091667,0.0318814409286601,0.0219789077277205,0.0225455131572443,0.0373339963114502,0.0531502580875097,0.042120255147451,0.0333244997625881,0.0213865925122302,0.0192581072539669,0.0232041341085686,0.0230005494036966,0.0158780406608691,0.0453058387873407,0.0452721505180154,0.0265689419696138,0.0467456705349316,0.0158928266313885,0.037587399195066,0.0180680379637914,0.0228444416957185,0.0183318155537245,0.0444258449178552,0.110399108381428,0.0249772181698206,0.0170521684529082,0.0775108415983823,0.0236864608950995,0.0251885458973199,0.0281756053879399,0.0292850606590192,0.0266391353169652,0.00971861981374554,0.0133454561815692,0.0187891412249969,0.00483659138828886,0.017901606439985,0.0217569178892281,0.0119737423012765,0.0853463478703448,0.019997234760145,0.013058978652801,0.046948332684298,0.155208872950341,0.0166615247236827,0.362025548637947,0.0261361136687984,0.158028543687249,0.0183669768360701,0.0141140414002106,0.015943304892458,0.0126341280090169,0.314992474529918,0.0765331083531201,0.0409307829041746,0.0164545708691252,0.0160748447658094,0.0129990725005524,0.119120322834755,0.0254613403453412,0.0222134679569646,0.00815477638756076,0.0187026734959292,0.0136680236625465,0.0121077198855341,0.0243286910297362
7.2495,0.0201604345427335,0.0176933746105459,0.0381592276847868,0.125792317884763,0.230084777891198,0.055809759784178,0.0858388089725505,0.0297107467352966,0.0720073655702199,0.0215973918560643,0.0378427036310575,0.0267074932129808,0.0187205112280161,0.0222089735012529,0.0315701937131359,0.0648089961446087,0.0289226813996885,0.0668565605276473,0.027748855616571,0.0167208890804532,0.0203203357872311,0.0349155161534879,0.0318800628720967,0.0225276515285653,0.0173698265177816,0.14920466613566,0.0323203995191838,0.0816261826537648,0.040845230110629,0.0301266440488004,0.0219039449727693,0.0214394262414076,0.0332929572523011,0.0588829415553276,0.0442895954507048,0.0286391364173763,0.0239288668085725,0.0189184650574988,0.0236893388720352,0.0222463800621242,0.0156233160942196,0.0505964320929214,0.0489846912665287,0.0283240316981153,0.0512537920380676,0.0153807257305694,0.0419988872277376,0.0165675250392021,0.0221804686669672,0.0165786913249411,0.0517146162330412,0.0925145446087361,0.0244320003397135,0.0180099310733563,0.0640023949407228,0.0231757851656423,0.0234404410175108,0.0261598997017836,0.0282289246426982,0.0299641564032343,0.0101646172025568,0.0132394955168662,0.0182373137954897,0.00497335742173713,0.0165700555725408,0.0216630411060029,0.0113049235977149,0.0891933020825771,0.0195493003231154,0.0129711691003519,0.0469683935256016,0.129969699829146,0.0158138735471917,0.327087958078606,0.0287575066343442,0.137633869911853,0.016219360848427,0.012322963113843,0.0151897345471151,0.011519590806609,0.346655808066281,0.0797346052249321,0.0389743542335029,0.0167406950242477,0.0152480020226866,0.0124231951620672,0.132955410221267,0.0259047284484591,0.020744979075281,0.00834355361800772,0.0211920211539418,0.0133336111071893,0.0111127844709049,0.0215553584151265
7.249,0.0222974055552569,0.01858580872551,0.0387932372743279,0.125098027574325,0.250053277043846,0.0605123781970372,0.0744200303592345,0.0270910250114997,0.0595106939622799,0.0206380883449646,0.0421048859564887,0.0265514149040068,0.0175592673229445,0.0226611958398572,0.0291869203464049,0.0731521916059578,0.026894831723864,0.0671143723810454,0.0301968169831766,0.0157673529332768,0.0186935086031945,0.0364665826344866,0.0356019633004686,0.022109182375202,0.0169090228723963,0.151281797271236,0.0381145287906779,0.0804576837472137,0.0325586560938615,0.0281090114960836,0.0224231927228639,0.0216904346644511,0.0300922088218673,0.0648466850236757,0.0452950568084551,0.0254480129304635,0.0250305238674822,0.0178826221439762,0.0221099541856837,0.0217028580194047,0.0146809105599142,0.0567545223560613,0.0507284467552133,0.029668851270684,0.0540843433076967,0.014269039133483,0.0437005699644765,0.0141839347794673,0.0222865452367128,0.0158742022244238,0.0568580024463704,0.0748696264301844,0.0243731297276156,0.0198078966158565,0.0541253286441676,0.0228883667088427,0.0227990980807146,0.0248840610619044,0.0266231622995573,0.0327500539574934,0.0116110227322322,0.0124352916608847,0.0178711491368642,0.00507531821811321,0.0156265140455019,0.0196855720916137,0.0129925511970241,0.0947822209005839,0.0184018852884741,0.0136099111101192,0.0456610189053446,0.110796945265955,0.0156133784227851,0.28733851345741,0.0312863938606474,0.115909801186239,0.0164596218454614,0.012527329676443,0.0156794688309417,0.0107318861030264,0.368806487450362,0.081156136792605,0.0370236806556849,0.0154351610466802,0.0163822952191209,0.0120472720751405,0.148190953087429,0.0254712886208288,0.0203487325811711,0.00833812009388532,0.024698689876162,0.0133654126624536,0.011877654241724,0.018450054863445
7.2485,0.0217300444614074,0.019833606304274,0.0368552907911184,0.123150009020871,0.268701885486069,0.0629463524503906,0.0641526053370947,0.0254064329581084,0.0504260433596607,0.0215322136458775,0.0477004103562568,0.0252193185641988,0.01636424762562,0.0250516409869167,0.0275383712573671,0.0796006640684106,0.0270090028368585,0.0656706148966164,0.0364773328503306,0.0156455961057455,0.0177884085553553,0.0357534143217535,0.036934502549349,0.02222629624588,0.0170026574795489,0.149861790346162,0.036467940894335,0.0806523846758501,0.0276511854729466,0.0258300959590924,0.0240598023490537,0.0220236836486037,0.0299866878167452,0.0727514226076248,0.0435077747091511,0.0233964407963333,0.0257742518183779,0.0159906252709009,0.0203908148772264,0.0206169960175732,0.0150571358978354,0.0612014784128053,0.05031123726267,0.0295187750981287,0.0564394633132336,0.0135418943696387,0.0419455844006094,0.0130166655021909,0.0214188010117047,0.0162087398356351,0.0615005580186376,0.0597327105221648,0.0229320657658848,0.0200769419164778,0.0474902684145655,0.0222571787261448,0.0246394949803636,0.0238172669467788,0.0243376956099615,0.0330523500492513,0.0118807474246252,0.0102681268483786,0.0161877980793988,0.00483517299304767,0.0152927471533983,0.0174729785072572,0.0137804075212809,0.10154924361845,0.0168332212726261,0.0128132051000438,0.0422323250101928,0.0950253753906131,0.0138928347888779,0.243065593670488,0.0329303227488748,0.0973967085745489,0.0176751367517212,0.0143160723449523,0.016921524872998,0.0103052619288597,0.381710727966112,0.0861054706056159,0.0363354927102187,0.0141859319887738,0.0171363511534639,0.0124242182366915,0.165789677239173,0.0239400529623866,0.0203697906689928,0.00844143251782371,0.0287412506571747,0.0131665342795321,0.0133618570948025,0.0178612152345152
7.248,0.0202873068537506,0.0189928009960237,0.0363644566431694,0.119146531315868,0.283799096440615,0.06479000506332,0.0568368314200011,0.0234524048294988,0.0423379706764154,0.02174870327512,0.053563332952632,0.024196275577465,0.0155159556125022,0.0241691669858756,0.0254937088464701,0.0835418321322188,0.027901410785568,0.0637222280510672,0.0438840326957423,0.0167065157338327,0.0177711880401755,0.0341419089285916,0.0373017005879825,0.0228357674756035,0.0172105609869119,0.144840308341639,0.0322609835413805,0.0803951301155275,0.0239416430608539,0.0241271416257989,0.0266052609455766,0.0209940736102242,0.0316610652145569,0.0825894197670207,0.0421503985854198,0.0215460266533466,0.0242742472401538,0.0133524305450429,0.0203856140394628,0.0199813108562572,0.0158545108767703,0.0609279145110722,0.0499491936764498,0.0286758162868024,0.0588246490601852,0.0135468769069057,0.0391316226195867,0.0127077644051328,0.0201268452189373,0.0159752827663965,0.0663170398728249,0.047580763222413,0.0214263074325797,0.0170328435709801,0.0431167034433573,0.0221993340892291,0.0253303242548756,0.0235053580048252,0.0217750098359306,0.0343512245028206,0.0124256578700334,0.0104509928085563,0.0150839281835872,0.00420584193526575,0.0149036721460322,0.0176040599142491,0.0157345120082045,0.109817161977061,0.0169709372857129,0.0120574009451776,0.0386532373650603,0.0799546683698478,0.0128332919230141,0.200703717398461,0.0333149472316864,0.0846120269859041,0.0153331150952149,0.0150411357138339,0.0195082131907107,0.00993960515397702,0.388045995452693,0.0924368639975445,0.0357474779975087,0.0125135965721377,0.0176812894308363,0.0116690754890489,0.175125790916949,0.023581551969086,0.0189707830523248,0.00819198093467663,0.0312289725523999,0.0123224769898105,0.0143611904189909,0.0169523196238724
7.2475,0.0193120024829383,0.0173518193951419,0.0346596037422057,0.0963638203827791,0.299580470597425,0.0671462873088949,0.0487506929726808,0.0211214604247972,0.0344620616342751,0.0195013477021665,0.065598307523163,0.0230572977978813,0.0169922546639903,0.0212698382827274,0.0225310373285751,0.0882714046028593,0.0300066460421156,0.056849040666732,0.0617437313748358,0.0208235421484245,0.0167992519334208,0.0310989127837019,0.0371245481966109,0.0221651308652395,0.0148165928480216,0.128842401381128,0.0295701493990816,0.0822519389716763,0.0209669977150788,0.0198812284359817,0.0321926988751902,0.0186716693287069,0.0312332758588834,0.109213696932435,0.041150465718476,0.0190495462006841,0.0218062435985116,0.010843551719113,0.0216219820039576,0.0171879684862073,0.0158865398533461,0.051919960303211,0.0479248266868835,0.0281619912486458,0.0623404672728604,0.0135702612075758,0.032770729521593,0.00967682361467725,0.0177985592242447,0.0165098401572965,0.0681994086268035,0.0362739455926438,0.0216466607666796,0.0178804543644379,0.0353489145640675,0.0212477446937711,0.019274928540287,0.0240594683750666,0.0189804059378195,0.0336112517985031,0.0138451781781836,0.010899319187592,0.01384531623052,0.00395459503975478,0.0153352672651318,0.0198328764450154,0.0203109164519973,0.120844248861493,0.017485168402053,0.0110035309922867,0.0315502815215436,0.0641504009522315,0.0126387483380899,0.147869209486978,0.0351653266967641,0.0736722230063236,0.0130059136018058,0.0171228524474419,0.0232418728395584,0.0101555744158476,0.383340772474658,0.102899856869093,0.0345772036649425,0.0119374888636436,0.0200418542161047,0.0105438070773503,0.175565407055342,0.0201067718330888,0.0169098008927476,0.0082584284067568,0.0379000869300952,0.0104761744841814,0.0145748555250703,0.015602443910109
7.247,0.0177437928272288,0.015609265255213,0.0317549753198738,0.0729501293179076,0.316205535354369,0.068933391149657,0.0428107002261527,0.019131648831565,0.0296105669454369,0.0189122945249252,0.0795249328954653,0.0208381451295278,0.0203297483336274,0.0210694336940423,0.0205909189105952,0.0906925528814649,0.0340014642048306,0.0505755448647142,0.0757596710594336,0.0304689951229262,0.0157675981490253,0.0279088884054529,0.0356166984500575,0.0217690730480378,0.0123051913059941,0.10963387093094,0.0262122700240104,0.0932856515975571,0.019704942816918,0.0188606807347763,0.0342414713274777,0.0171955539224135,0.0288744244136732,0.146807016342714,0.0409236659646757,0.0162897526615432,0.01739552974729,0.00975977922058803,0.0219384219677014,0.0149805849603854,0.0152130102505041,0.0430878000412254,0.0462356826733026,0.0271246419769702,0.0625073455200896,0.0129496143568488,0.0280714863770564,0.00860677789655088,0.0155174867742112,0.015862672124579,0.0684958939454065,0.0278819790787165,0.0205716707294245,0.0175863940777652,0.0303369704564652,0.0202666884499218,0.0149817413117566,0.0223264155395099,0.0169822885264488,0.0326088933215138,0.0157969741701839,0.00847736113723835,0.0128082367639831,0.00409760746763058,0.0151256505739543,0.0194391996121355,0.0226428785770887,0.125394937996733,0.01769221894768,0.0102956182501655,0.0259418792084096,0.0534256070861829,0.0116690272879602,0.105683118139332,0.0359637787140699,0.065698339203137,0.0105939756464528,0.0203531579215674,0.0270480465861289,0.013362784383995,0.361914543813071,0.126687804784561,0.0330948994484001,0.0113716905066368,0.0205724790381351,0.00699578428050858,0.170706398069883,0.016834152273423,0.014948479782465,0.00873933302439552,0.0444119781648008,0.0108076096890458,0.0140643315237521,0.0149554871850939
7.2465,0.0172725831236016,0.0146162883688787,0.0307849493176692,0.0575434997457799,0.322349505702621,0.0700153242950181,0.0402886702346977,0.0176941660483793,0.0265065912267204,0.0151994497584194,0.0876820939878502,0.0190552398886278,0.0227666779307079,0.0236673104881563,0.019773079305604,0.0907878180186005,0.0377814231343911,0.0466344606289222,0.0832437436701358,0.0358793102693027,0.0163305043952232,0.0274682919910211,0.0335939685726768,0.0213218577627808,0.0120242441351811,0.0958448952202157,0.0238012336525945,0.111684706019495,0.018945445051781,0.0179026718792623,0.0331868651204655,0.0166559290404974,0.0268925128319045,0.174060381956111,0.0427189775387225,0.0155368340664611,0.0145853558005957,0.00912522910698754,0.02241990503075,0.0139587524872925,0.0152084047767481,0.0385233280627846,0.0437265348863377,0.0257388186204139,0.0618594154102247,0.0133795492443328,0.0265672957358175,0.00761291262937239,0.0137592202750666,0.0158643192816996,0.0677059620272443,0.0241617532372052,0.0218782818093317,0.0169784118202159,0.0282876896597736,0.0197851995248902,0.011411796908942,0.0201303362981269,0.0165008827234336,0.031517985052818,0.0157830791638668,0.00878782690074006,0.0125836953401301,0.00336710664158787,0.0140171438013929,0.0181510976671905,0.0231778801199137,0.121437168758339,0.0163933282117931,0.00980101644913548,0.0228516338105107,0.0469783432642456,0.0105686256262174,0.0838964316212091,0.035963072900132,0.0597796351159212,0.00969360714958338,0.0230992119597416,0.0297221360017593,0.011822656353171,0.335083798521841,0.160317507225984,0.0316900942641973,0.00959187349218764,0.0218522174803321,0.00576934515596912,0.164283439999585,0.0145739331287049,0.0138639882596486,0.00865541526294958,0.0447141668229064,0.012538874275632,0.0157217936888357,0.0141019200639631
7.246,0.0164371777525965,0.0144796569211928,0.032312566875278,0.0445291208050902,0.320459503051757,0.0696099746892167,0.0371013792869539,0.0172015484610405,0.0245151007226752,0.0131057188186619,0.0948658701400585,0.0186189526757273,0.0251239931603353,0.024185266955051,0.0186357750673143,0.0884365055377357,0.0427123839956826,0.0451094671458886,0.0896142483863162,0.043094521963404,0.0171235858443188,0.0284095439543233,0.0313182380659765,0.0212555819586926,0.0123385703094698,0.0831869669089299,0.0223314465557761,0.140285869100934,0.0158687957502312,0.0168081989494261,0.0317455357866309,0.0167711666905141,0.0258216269568253,0.204533156042934,0.0447083786292978,0.014234548622772,0.0129137553678977,0.0071721455079287,0.0247560354687566,0.0121018567510885,0.0158741888100914,0.035191196327389,0.0428345936622461,0.024069046963694,0.0627360503512962,0.01279995483256,0.0260316401739755,0.00688468910789568,0.0126779495978341,0.0153549084895088,0.0675032219311991,0.0209982361071101,0.0227582392058623,0.0152739572341567,0.0258462045396583,0.0192773553510863,0.0106432740842163,0.0181217690982609,0.0151515725674582,0.0288961719926935,0.0153421550680597,0.0104711080641759,0.0118247874747196,0.00290931957749486,0.0142565991674711,0.0172115727641058,0.026053925191952,0.112928578147202,0.0158348397434966,0.00891929670962519,0.0215342079163366,0.0425394598130877,0.0107250540327544,0.0702187117488772,0.0347343390609035,0.0537525507448471,0.00808361437264842,0.0257755380731049,0.0322568638865342,0.0134616903344074,0.301067488901231,0.205648737430992,0.0285891810003644,0.00778398332061172,0.0213975245761028,0.00756234027241743,0.155725003916913,0.0145379160145309,0.0119588046755639,0.00912262287186308,0.0460867170561582,0.014134475239761,0.0167345956110488,0.0128542721320815
7.2455,0.0157945419163575,0.0141078171745614,0.0345228687184016,0.0355419184533034,0.315272336169006,0.0677580649546876,0.0346528671032882,0.0172247406460922,0.0229120911713675,0.0109444964545773,0.100367730651048,0.0201046208413419,0.0232532720366792,0.0240160838535511,0.0188453702405004,0.0837003385182596,0.0457468882681849,0.0435677600363479,0.0910173686362349,0.0487823051923668,0.0168253384564159,0.0299653305298984,0.0276526334655212,0.0221151977694687,0.0126766952797431,0.0698008401236544,0.0226537956287956,0.18257505746814,0.0151739019366674,0.0178089930014406,0.0309239228201842,0.0173621604029784,0.0263502844229069,0.233853258368905,0.0426189381812714,0.0137983898926931,0.014421201603076,0.00609758300809044,0.0290378040855299,0.0114472976548397,0.0162560663203495,0.0329157480139259,0.0451174642078233,0.0227079071881501,0.0667229728593437,0.0118129845057143,0.0252510676955043,0.00623037308839728,0.0116806404197796,0.0163559956822244,0.0658097080647876,0.0197571843893776,0.0238267091645732,0.0138205113922526,0.0242266353876798,0.0179155015458736,0.00956917312409578,0.0153228973506237,0.0141955038716693,0.0267281569548086,0.0151687906287775,0.0101167544702315,0.0125906625323661,0.00283068047210368,0.0145456613305717,0.01588280530016,0.0279294132098601,0.101397831679361,0.0155125890381335,0.00876495692433569,0.0205086860310685,0.0401328609411606,0.0110070134919198,0.0589745396863419,0.0328668877212016,0.0485062089852868,0.00866744162124781,0.0298142106197241,0.03212019162023,0.0174300332582654,0.26854182687947,0.25840637123308,0.0261790519644881,0.00709854361788386,0.0214701188271874,0.00641990694202337,0.137831851537707,0.0158926968595802,0.0117030323068981,0.00944263480298854,0.0493515535637545,0.0154881341138399,0.0145594628416134,0.0127205457714054
